timestamp,switch_count,avg_lat,min_lat,max_lat,p95_lat,p99_lat,stddev_lat,over20,over50,over100,avg_prio,highest_prio,label
1777486755,43,36.93,14.75,91.58,55.91,91.58,14.12,41,4,0,2014.0,140,7
1777486756,43,34.00,13.83,66.71,54.29,66.71,12.01,40,5,0,2014.3,140,7
1777486757,42,37.47,13.62,76.54,55.29,76.54,13.26,40,5,0,2015.0,140,7
1777486758,44,37.68,19.79,135.21,66.62,135.21,20.02,42,5,1,2015.0,140,7
1777486759,42,36.10,16.00,113.50,49.21,113.50,15.11,39,2,1,2015.0,140,7
1777486760,43,37.77,18.33,128.50,74.71,128.50,18.87,41,3,1,2015.0,140,7
1777486761,43,35.63,12.46,85.12,56.37,85.12,14.24,41,6,0,2016.0,140,7
1777486762,43,33.76,11.67,53.42,52.46,53.42,10.88,38,3,0,2016.0,140,7
1777486763,42,37.32,11.92,67.50,51.79,67.50,11.56,40,5,0,2016.0,140,7
1777486764,42,38.00,16.21,135.79,49.50,135.79,17.47,41,2,1,2016.0,140,7
1777486765,43,36.48,15.25,121.12,56.08,121.12,17.83,38,4,1,2016.7,140,7
1777486766,43,38.69,14.04,110.62,95.58,110.62,21.83,39,6,2,2017.0,140,7
1777486767,42,34.64,13.83,55.54,47.54,55.54,9.98,38,1,0,2017.0,140,7
1777486768,43,37.34,12.25,103.67,76.71,103.67,17.93,38,6,1,2017.0,140,7
1777486769,43,33.07,12.83,56.46,51.37,56.46,9.90,39,4,0,2017.4,140,7
1777486770,42,36.00,12.96,81.42,59.75,81.42,14.51,37,6,0,2018.0,140,7
1777486771,43,44.77,17.46,176.66,132.87,176.66,32.76,39,8,4,2018.0,140,7
1777486772,42,33.85,11.92,118.91,51.58,118.91,16.60,36,3,1,2018.0,140,7
1777486773,43,34.02,13.33,65.62,63.16,65.62,12.35,39,4,0,2018.1,140,7
1777486774,43,37.02,16.50,83.92,61.67,83.92,13.48,41,7,0,2019.0,140,7
1777486775,42,37.25,11.96,83.21,70.54,83.21,16.56,38,8,0,2019.0,140,7
1777486776,43,39.17,20.37,84.92,61.50,84.92,13.98,43,6,0,2019.0,140,7
1777486777,43,33.19,15.79,84.75,47.75,84.75,12.78,36,1,0,2019.0,140,7
1777486778,43,34.41,13.54,74.62,69.62,74.62,13.89,38,4,0,2019.8,140,7
1777486779,42,35.98,14.25,75.29,48.04,75.29,11.43,39,2,0,2020.0,140,7
1777486780,44,34.10,14.42,81.29,56.54,81.29,12.77,38,3,0,2020.0,140,7
1777486781,43,34.27,14.29,70.04,63.29,70.04,13.01,38,3,0,2020.0,140,7
1777486782,43,36.93,16.96,162.58,51.96,162.58,21.82,38,6,1,2020.5,140,7
1777486783,42,36.19,12.54,116.21,72.42,116.21,19.27,38,6,1,2021.0,140,7
1777486784,42,32.12,12.67,126.66,43.54,126.66,16.43,39,1,1,2021.0,140,7
1777486785,43,34.71,16.21,64.12,51.33,64.12,10.81,40,3,0,2021.0,140,7
1777486786,43,36.16,20.08,90.75,62.37,90.75,13.71,43,3,0,2021.2,140,7
1777486787,43,35.27,15.92,75.21,57.83,75.21,12.30,38,5,0,2022.0,140,7
1777486788,42,32.57,13.12,53.42,47.79,53.42,9.44,38,2,0,2022.0,140,7
1777486789,43,34.20,15.21,103.75,49.37,103.75,16.03,41,2,1,2022.0,140,7
1777486790,42,32.36,11.62,50.87,44.08,50.87,8.28,39,1,0,2022.0,140,7
1777486791,42,37.04,16.00,146.21,48.83,146.21,21.09,36,2,1,2022.9,140,7
1777486792,42,33.43,13.08,79.75,48.37,79.75,10.97,40,1,0,2023.0,140,7
1777486793,43,29.76,14.79,46.50,41.96,46.50,7.86,38,0,0,2023.0,140,7
1777486794,43,35.65,12.04,99.08,56.66,99.08,14.13,41,3,0,2023.0,140,7
1777486795,42,32.14,13.54,61.12,46.62,61.12,10.31,38,2,0,2023.6,140,7
1777486796,42,34.57,17.00,66.87,51.83,66.87,11.23,40,3,0,2024.0,140,7
1777486797,43,29.23,9.12,45.96,43.12,45.96,8.60,36,0,0,2024.0,140,7
1777486798,43,33.78,14.71,70.62,47.17,70.62,10.35,40,2,0,2024.0,140,7
1777486799,42,34.49,12.33,79.92,47.54,79.92,12.32,38,2,0,2024.3,140,7
1777486800,43,38.10,13.21,75.12,69.87,75.12,15.03,40,9,0,2025.0,140,7
1777486801,43,38.09,12.21,133.46,58.21,133.46,19.35,39,6,1,2025.0,140,7
1777486802,42,32.14,14.92,61.37,55.33,61.37,11.10,37,4,0,2025.0,140,7
1777486803,43,36.03,10.79,136.41,67.12,136.41,19.56,38,4,1,2025.0,140,7
1777486804,43,37.30,12.04,157.25,65.54,157.25,24.38,39,5,2,2026.0,140,7
1777486805,43,33.80,9.21,72.96,52.75,72.96,12.01,40,4,0,2026.0,140,7
1777486806,44,31.84,13.46,94.08,48.08,94.08,13.88,37,2,0,2026.0,140,7
1777486807,43,34.82,17.04,76.12,52.96,76.12,12.29,40,4,0,2026.0,140,7
1777486808,43,27.35,8.17,90.87,43.08,90.87,13.89,33,2,0,2026.7,140,7
1777486809,43,34.44,15.33,120.16,55.21,120.16,16.57,37,3,1,2027.0,140,7
1777486810,44,31.61,13.12,104.96,52.00,104.96,15.03,37,3,1,2027.0,140,7
1777486811,42,33.56,11.83,73.58,51.87,73.58,12.95,36,4,0,2027.0,140,7
1777486812,44,31.08,14.00,85.54,43.62,85.54,13.30,39,2,0,2027.5,140,7
1777486813,43,38.27,14.62,267.33,52.87,267.33,37.97,38,3,1,2028.0,140,7
1777486814,43,33.76,12.25,75.96,47.92,75.96,11.86,37,2,0,2028.0,140,7
1777486815,43,38.19,13.46,208.45,59.62,208.45,28.71,37,4,1,2028.0,140,7
1777486816,43,35.45,13.37,72.79,48.33,72.79,10.87,41,2,0,2028.2,140,7
1777486817,43,35.02,14.88,80.33,54.79,80.33,13.15,37,3,0,2029.0,140,7
1777486818,43,34.63,9.17,62.21,53.42,62.21,11.06,39,5,0,2029.0,140,7
1777486819,42,34.43,17.75,104.71,48.54,104.71,13.88,40,1,1,2029.0,140,7
1777486820,42,35.62,16.58,74.79,55.71,74.79,12.83,38,5,0,2029.0,140,7
1777486821,38,36.73,16.04,69.29,60.12,69.29,11.64,34,5,0,2029.9,140,7
1777486822,38,38.67,18.04,104.00,87.12,104.00,17.35,37,5,1,2030.0,140,7
1777486823,37,37.40,15.54,86.62,70.87,86.62,15.81,34,6,0,2030.0,140,7
1777486824,40,35.00,16.50,85.92,82.67,85.92,14.85,35,4,0,2030.0,140,7
1777486825,39,35.90,12.58,54.12,53.00,54.12,10.39,35,2,0,2030.6,140,7
1777486826,38,39.01,15.67,83.62,81.25,83.62,16.04,34,6,0,2031.0,140,7
1777486827,38,38.46,18.83,72.37,63.87,72.37,11.52,36,4,0,2031.0,140,7
1777486828,37,38.06,19.33,61.33,60.91,61.33,11.00,36,5,0,2031.0,140,7
1777486829,38,41.50,17.62,120.92,118.29,120.92,22.53,34,6,2,2031.3,140,7
1777486830,38,40.24,21.92,88.00,82.00,88.00,16.29,38,6,0,2032.0,140,7
1777486831,37,76.42,11.04,1092.02,278.79,1092.02,179.16,30,7,4,2032.0,140,7
1777486832,40,37.08,5.92,242.87,105.46,242.87,39.22,34,6,3,2032.0,140,7
1777486833,37,30.49,13.17,54.41,53.79,54.41,10.90,33,2,0,2032.0,140,7
1777486834,38,18.30,10.29,72.58,43.96,72.58,11.33,5,1,0,2033.0,140,7
1777486835,37,23.54,8.54,84.92,78.67,84.92,18.35,11,4,0,2033.0,140,7
1777486836,36,16.91,11.75,42.25,32.67,42.25,6.37,5,0,0,2033.0,140,7
1777486837,37,22.34,12.54,103.41,64.08,103.41,16.98,14,2,1,2033.0,140,7
1777486838,36,27.63,14.04,128.37,83.96,128.37,21.63,21,3,1,2033.7,140,7
1777486839,37,28.59,14.00,96.87,94.58,96.87,20.35,25,4,0,2034.0,140,7
1777486840,37,19.57,11.92,82.87,38.46,82.87,12.14,8,1,0,2034.0,140,7
1777486841,37,22.16,12.17,98.29,34.08,98.29,13.76,19,1,0,2034.0,140,7
1777486842,38,25.98,10.71,102.08,63.87,102.08,16.21,24,3,1,2034.4,140,7
1777486843,38,22.90,12.33,93.58,78.71,93.58,16.22,15,2,0,2035.0,140,7
1777486844,39,19.96,11.29,108.25,63.91,108.25,17.26,6,2,1,2035.0,140,7
1777486845,41,20.94,8.00,34.75,32.58,34.75,6.77,23,0,0,2035.0,140,7
1777486846,43,32.18,9.50,144.71,91.79,144.71,27.72,27,6,2,2035.1,140,7
1777486847,44,29.46,12.17,101.25,49.91,101.25,15.53,37,2,1,2036.0,140,7
1777486848,42,28.51,11.21,59.46,48.62,59.46,11.63,34,2,0,2036.0,140,7
1777486849,44,25.22,8.87,40.96,36.00,40.96,6.70,37,0,0,2036.0,140,7
1777486850,42,37.58,8.17,323.12,69.83,323.12,49.29,33,6,2,2036.0,140,7
1777486851,43,34.62,13.46,142.66,68.71,142.66,21.50,38,4,1,2036.8,140,7
1777486852,44,32.86,10.04,82.12,43.66,82.12,10.37,43,1,0,2037.0,140,7
1777486853,43,34.79,7.79,150.33,60.08,150.33,23.13,34,4,1,2037.0,140,7
1777486854,43,43.04,18.67,136.50,65.46,136.50,21.19,41,8,2,2037.0,140,7
1777486855,42,36.02,14.46,63.46,54.16,63.46,11.54,38,4,0,2037.5,140,7
1777486856,44,35.15,19.42,53.83,51.41,53.83,8.48,43,5,0,2038.0,140,7
1777486857,42,34.36,13.96,79.71,55.96,79.71,13.80,39,5,0,2038.0,140,7
1777486858,44,38.67,16.58,104.29,88.75,104.29,19.65,39,5,2,2038.0,140,7
1777486859,44,32.57,16.29,104.17,46.58,104.17,13.91,38,2,1,2038.2,140,7
1777486860,42,40.60,16.67,133.37,71.92,133.37,22.81,39,6,2,2039.0,140,7
1777486861,42,33.86,17.42,81.33,54.92,81.33,13.13,39,3,0,2039.0,140,7
1777486862,44,30.15,9.25,134.33,47.33,134.33,18.41,36,1,1,2039.0,140,7
1777486863,42,32.44,10.21,70.17,56.58,70.17,13.62,34,5,0,2039.0,140,7
1777486864,43,36.22,14.42,127.46,59.75,127.46,17.58,39,3,1,2039.9,140,7
1777486865,42,32.76,11.21,53.92,46.08,53.92,9.85,38,1,0,2040.0,140,7
1777486866,43,34.49,21.25,51.21,48.42,51.21,8.62,43,2,0,2040.0,140,7
1777486867,42,38.26,13.25,141.71,77.00,141.71,21.86,38,7,1,2040.0,140,7
1777486868,43,29.25,10.46,45.21,44.04,45.21,7.68,39,0,0,2040.6,140,7
1777486869,42,36.86,14.83,119.50,57.12,119.50,19.60,36,7,1,2041.0,140,7
1777486870,43,40.02,17.88,152.87,58.96,152.87,24.67,39,3,2,2041.0,140,7
1777486871,43,37.25,15.75,84.79,69.04,84.79,15.17,39,6,0,2041.0,140,7
1777486872,42,35.63,15.96,97.00,50.58,97.00,13.10,39,4,0,2041.3,140,7
1777486873,42,40.97,17.38,179.79,79.50,179.79,28.02,40,6,2,2042.0,140,7
1777486874,43,38.32,13.83,131.46,98.37,131.46,21.81,40,4,2,2042.0,140,7
1777486875,42,31.61,17.50,52.46,45.75,52.46,7.97,38,1,0,2042.0,140,7
1777486876,43,34.15,11.12,75.50,48.54,75.50,10.44,40,1,0,2042.0,140,7
1777486877,44,33.59,8.21,95.62,55.25,95.62,14.98,38,3,0,2043.0,140,7
1777486878,43,39.35,4.58,70.42,60.75,70.42,12.56,41,8,0,2043.0,140,7
1777486879,41,35.51,17.25,57.75,53.79,57.75,11.99,35,7,0,2043.0,140,7
1777486880,42,34.99,17.29,101.79,49.83,101.79,13.78,40,2,1,2043.0,140,7
1777486881,43,34.20,17.71,154.83,45.96,154.83,20.16,40,1,1,2043.7,140,7
1777486882,43,33.98,17.21,93.67,50.33,93.67,12.96,40,3,0,2044.0,140,7
1777486883,43,39.57,19.54,181.83,67.42,181.83,24.67,42,4,1,2044.0,140,7
1777486884,42,34.53,18.62,69.04,49.58,69.04,10.30,39,1,0,2044.0,140,7
1777486885,43,35.40,16.83,81.29,49.29,81.29,12.13,41,2,0,2044.4,140,7
1777486886,43,42.73,20.25,210.37,79.08,210.37,33.12,43,6,2,2045.0,140,7
1777486887,42,34.96,16.12,73.58,54.71,73.58,12.89,37,4,0,2045.0,140,7
1777486888,42,34.91,17.46,75.08,57.46,75.08,13.00,41,3,0,2045.0,140,7
1777486889,44,33.51,18.00,60.42,45.58,60.42,8.79,43,1,0,2045.1,140,7
1777486890,42,33.15,9.50,56.29,47.04,56.29,10.01,38,2,0,2046.0,140,7
1777486891,43,33.38,18.25,74.00,47.08,74.00,10.74,39,1,0,2046.0,140,7
1777486892,43,32.66,12.42,59.79,47.33,59.79,10.16,39,1,0,2046.0,140,7
1777486893,43,34.63,15.71,50.71,49.71,50.71,8.97,41,2,0,2046.0,140,7
1777486894,42,38.02,20.79,110.58,51.83,110.58,14.38,42,4,1,2046.9,140,7
1777486895,42,37.38,11.46,80.33,54.46,80.33,13.12,40,5,0,2047.0,140,7
1777486896,41,36.82,20.29,70.54,50.12,70.54,9.59,41,3,0,2047.0,140,7
1777486897,43,34.94,18.96,82.08,53.46,82.08,12.64,39,4,0,2047.0,140,7
1777486898,44,33.37,8.58,94.50,46.17,94.50,13.63,37,2,0,2047.6,140,7
1777486899,44,34.97,16.08,68.96,52.42,68.96,10.19,43,4,0,2048.0,140,7
1777486900,42,37.28,16.75,81.54,51.87,81.54,11.99,41,4,0,2048.0,140,7
1777486901,44,35.58,12.58,123.21,50.41,123.21,18.79,42,3,1,2048.0,140,7
1777486902,43,37.79,9.96,167.41,56.04,167.41,23.63,39,5,1,2048.3,140,7
1777486903,42,34.54,16.42,62.62,47.79,62.62,10.46,39,2,0,2049.0,140,7
1777486904,43,39.90,15.21,131.62,99.67,131.62,24.63,40,7,2,2049.0,140,7
1777486905,43,38.04,15.96,99.17,57.00,99.17,16.72,41,5,0,2049.0,140,7
1777486906,42,33.78,16.17,56.96,49.71,56.96,10.22,38,2,0,2049.0,140,7
1777486907,43,34.62,13.71,104.29,50.25,104.29,16.18,38,3,1,2050.0,140,7
1777486908,43,39.46,16.58,189.46,47.87,189.46,26.64,41,2,1,2050.0,140,7
1777486909,43,27.73,10.08,52.00,50.00,52.00,9.87,33,2,0,2050.0,140,7
1777486910,42,28.16,13.08,45.25,44.12,45.25,9.22,34,0,0,2050.0,140,7
1777486911,44,29.95,9.46,152.66,58.96,152.66,21.98,29,4,1,2050.7,140,7
1777486912,42,33.71,13.42,110.46,48.75,110.46,16.26,37,2,1,2051.0,140,7
1777486913,42,28.89,13.25,105.29,56.50,105.29,16.64,27,5,1,2051.0,140,7
1777486914,42,28.51,12.62,106.79,54.37,106.79,16.74,30,3,1,2051.0,140,7
1777486915,42,29.61,13.58,71.08,59.79,71.08,13.54,32,4,0,2051.4,140,7
1777486916,43,31.01,13.71,197.83,51.46,197.83,28.04,30,3,1,2052.0,140,7
1777486917,42,30.83,9.54,63.25,53.33,63.25,14.49,29,6,0,2052.0,140,7
1777486918,43,28.09,13.92,63.50,53.25,63.50,13.58,26,5,0,2052.0,140,7
1777486919,42,32.87,13.46,196.04,50.83,196.04,27.51,35,3,1,2052.1,140,7
1777486920,44,28.43,9.58,56.62,47.29,56.62,10.94,31,1,0,2053.0,140,7
1777486921,42,26.52,6.88,103.17,53.79,103.17,19.03,21,6,1,2053.0,140,7
1777486922,42,25.22,10.33,54.54,46.67,54.54,11.28,23,1,0,2053.0,140,7
1777486923,41,29.12,8.83,55.17,50.46,55.17,11.59,31,3,0,2053.0,140,7
1777486924,43,24.58,4.83,49.54,42.62,49.54,9.61,28,0,0,2053.8,140,7
1777486925,43,34.57,7.92,109.41,56.37,109.41,18.47,34,5,1,2054.0,140,7
1777486926,42,29.95,11.42,67.62,48.25,67.62,11.68,38,2,0,2054.0,140,7
1777486927,43,29.84,4.88,100.00,50.75,100.00,15.81,33,3,0,2054.0,140,7
1777486928,44,28.95,12.79,49.71,44.96,49.71,9.16,37,0,0,2054.5,140,7
1777486929,43,27.61,6.00,63.50,42.46,63.50,10.30,34,1,0,2055.0,140,7
1777486930,43,37.82,17.08,154.12,59.12,154.12,22.01,40,6,1,2055.0,140,7
1777486931,42,31.17,11.79,61.25,49.37,61.25,10.71,35,2,0,2055.0,140,7
1777486932,43,33.69,18.33,48.75,45.96,48.75,8.10,42,0,0,2055.2,140,7
1777486933,43,36.89,17.92,198.70,47.50,198.70,26.35,41,1,1,2056.0,140,7
1777486934,43,33.22,15.87,50.92,49.46,50.92,10.74,37,2,0,2056.0,140,7
1777486935,43,33.06,11.92,56.29,49.21,56.29,10.72,36,2,0,2056.0,140,7
1777486936,44,37.06,16.50,63.96,58.46,63.96,11.88,40,6,0,2056.0,140,7
1777486937,43,34.70,11.12,89.46,62.46,89.46,14.49,37,3,0,2056.9,140,7
1777486938,43,31.06,13.71,82.54,56.50,82.54,14.36,35,4,0,2057.0,140,7
1777486939,42,27.52,9.88,68.50,51.75,68.50,12.53,30,3,0,2057.0,140,7
1777486940,41,29.12,10.29,114.21,50.17,114.21,17.04,29,3,1,2057.0,140,7
1777486941,43,41.31,8.79,204.20,84.83,204.20,30.97,37,10,2,2057.6,140,7
1777486942,41,27.52,15.50,104.96,50.92,104.96,15.74,34,3,1,2058.0,140,7
1777486943,43,31.40,12.42,50.75,46.17,50.75,9.00,39,1,0,2058.0,140,7
1777486944,42,29.98,9.54,302.12,42.50,302.12,43.24,29,1,1,2058.0,140,7
1777486945,42,27.75,10.33,53.62,51.37,53.62,10.65,33,3,0,2058.3,140,7
1777486946,43,27.11,7.00,81.71,53.62,81.71,14.69,30,4,0,2059.0,140,7
1777486947,42,26.72,8.79,78.33,51.71,78.33,13.80,26,4,0,2059.0,140,7
1777486948,42,26.44,9.42,101.04,64.04,101.04,17.68,23,4,1,2059.0,140,7
1777486949,43,25.08,11.79,49.08,46.79,49.08,10.73,25,0,0,2059.0,140,7
1777486950,42,25.95,14.46,77.67,56.08,77.67,13.86,23,4,0,2060.0,140,7
1777486951,43,29.85,12.29,93.58,88.04,93.58,19.21,29,4,0,2060.0,140,7
1777486952,43,21.43,12.12,51.50,41.50,51.50,9.76,18,2,0,2060.0,140,7
1777486953,44,23.99,8.33,115.33,50.67,115.33,18.23,17,3,1,2060.0,140,7
1777486954,42,26.07,12.38,163.16,54.21,163.16,24.79,16,4,1,2060.7,140,7
1777486955,43,22.31,11.92,67.75,44.29,67.75,11.89,16,2,0,2061.0,140,7
1777486956,42,23.64,10.38,91.33,53.87,91.33,16.65,16,3,0,2061.0,140,7
1777486957,42,20.10,9.71,57.25,46.12,57.25,9.98,12,1,0,2061.0,140,7
1777486958,42,23.91,8.50,58.33,43.33,58.33,11.55,20,1,0,2061.4,140,7
1777486959,43,22.29,12.67,48.79,43.21,48.79,9.43,19,0,0,2062.0,140,7
1777486960,42,23.43,8.08,44.38,39.83,44.38,8.57,23,0,0,2062.0,140,7
1777486961,43,24.28,9.67,54.62,51.04,54.62,11.20,25,3,0,2062.0,140,7
1777486962,42,27.14,8.42,78.00,49.21,78.00,15.03,25,2,0,2062.1,140,7
1777486963,43,27.11,12.42,53.96,50.29,53.96,12.23,26,3,0,2063.0,140,7
1777486964,42,26.59,9.25,53.37,51.25,53.37,11.99,27,3,0,2063.0,140,7
1777486965,43,25.40,7.46,113.96,51.87,113.96,20.16,16,3,1,2063.0,140,7
1777486966,43,23.97,9.21,67.96,40.00,67.96,10.77,21,2,0,2063.0,140,7
1777486967,43,23.98,12.12,74.79,40.25,74.79,10.52,26,1,0,2063.8,140,7
1777486968,44,22.50,9.17,40.71,34.25,40.71,6.71,29,0,0,2064.0,140,7
1777486969,43,28.17,11.25,198.21,54.42,198.21,28.10,24,3,1,2064.0,140,7
1777486970,44,27.63,9.33,249.62,29.62,249.62,34.33,29,1,1,2064.0,140,7
1777486971,43,31.02,10.21,98.33,53.54,98.33,16.60,33,5,0,2064.5,140,7
1777486972,42,23.68,11.67,46.87,37.83,46.87,7.30,29,0,0,2065.0,140,7
1777486973,43,28.57,9.08,63.66,50.37,63.66,13.47,30,5,0,2065.0,140,7
1777486974,43,40.29,6.04,176.33,134.08,176.33,35.78,31,8,4,2065.0,140,7
1777486975,46,27.96,10.83,53.33,47.75,53.33,10.51,36,1,0,2065.2,140,7
1777486976,43,26.21,13.62,119.37,39.00,119.37,17.35,24,2,1,2066.0,140,7
1777486977,43,23.61,8.75,79.96,41.54,79.96,12.15,22,1,0,2066.0,140,7
1777486978,42,26.84,8.50,100.08,44.62,100.08,16.16,27,2,1,2066.0,140,7
1777486979,42,21.44,10.00,50.12,43.25,50.12,9.62,19,1,0,2066.0,140,7
1777486980,43,29.74,11.21,186.70,48.37,186.70,26.96,26,2,1,2066.9,140,7
1777486981,43,27.74,8.33,99.67,44.96,99.67,15.85,27,2,0,2067.0,140,7
1777486982,42,24.14,7.04,86.83,43.75,86.83,14.31,19,1,0,2067.0,140,7
1777486983,43,25.37,9.46,132.21,67.62,132.21,23.33,19,4,2,2067.0,140,7
1777486984,43,18.87,7.58,39.04,33.21,39.04,7.08,15,0,0,2067.7,140,7
1777486985,42,73.37,9.62,1479.80,62.12,1479.80,235.65,30,3,2,2068.0,140,7
1777486986,42,25.03,11.25,94.37,49.46,94.37,15.67,20,2,0,2068.0,140,7
1777486987,43,28.71,8.92,84.79,56.50,84.79,15.23,31,3,0,2068.0,140,7
1777486988,43,28.19,11.00,123.58,51.54,123.58,17.29,31,3,1,2068.3,140,7
1777486989,42,23.19,9.21,48.87,36.04,48.87,7.88,27,0,0,2069.0,140,7
1777486990,43,20.96,8.75,37.41,33.62,37.41,6.93,23,0,0,2069.0,140,7
1777486991,42,49.04,11.96,904.65,63.21,904.65,135.38,21,4,2,2069.0,140,7
1777486992,43,25.72,12.17,48.46,43.71,48.46,9.69,27,0,0,2069.1,140,7
1777486993,43,24.87,12.12,50.25,39.25,50.25,9.63,28,1,0,2070.0,140,7
1777486994,43,26.32,7.42,65.50,49.87,65.50,12.59,29,1,0,2070.0,140,7
1777486995,44,26.66,12.46,52.54,43.83,52.54,9.88,31,2,0,2070.0,140,7
1777486996,43,29.27,9.75,58.04,49.67,58.04,11.76,33,2,0,2070.0,140,7
1777486997,43,26.25,10.33,55.96,45.87,55.96,9.89,29,1,0,2070.8,140,7
1777486998,44,26.33,5.08,52.87,42.87,52.87,10.75,32,1,0,2071.0,140,7
1777486999,43,25.30,8.25,55.37,43.29,55.37,9.55,30,2,0,2071.0,140,7
1777487000,43,27.91,9.04,139.08,48.54,139.08,19.48,29,2,1,2071.0,140,7
1777487001,43,22.58,12.54,67.67,42.87,67.67,10.31,21,1,0,2071.5,140,7
1777487002,43,31.96,9.67,319.62,58.46,319.62,46.67,28,3,1,2072.0,140,7
1777487003,44,21.49,9.21,44.25,29.42,44.25,6.06,25,0,0,2072.0,140,7
1777487004,42,26.47,8.21,142.33,37.04,142.33,19.88,29,2,1,2072.0,140,7
1777487005,43,27.81,9.25,191.21,43.62,191.21,26.91,24,2,1,2072.2,140,7
1777487006,43,27.16,14.46,133.87,34.75,133.87,17.43,33,1,1,2073.0,140,7
1777487007,42,27.69,9.12,60.83,47.25,60.83,11.67,29,2,0,2073.0,140,7
1777487008,43,30.42,7.67,110.41,43.75,110.41,15.26,33,1,1,2073.0,140,7
1777487009,43,25.48,8.00,57.33,50.33,57.33,11.76,25,3,0,2073.0,140,7
1777487010,43,32.71,6.96,151.00,50.46,151.00,21.52,33,3,1,2073.9,140,7
1777487011,43,36.15,9.83,137.62,108.71,137.62,26.66,31,7,3,2074.0,140,7
1777487012,43,26.00,9.25,57.04,42.21,57.04,10.57,27,1,0,2074.0,140,7
1777487013,41,28.23,9.42,52.33,48.71,52.33,11.28,30,1,0,2074.0,140,7
1777487014,43,32.70,7.67,84.87,50.37,84.87,15.22,36,4,0,2074.6,140,7
1777487015,44,29.72,10.96,90.67,53.96,90.67,13.95,36,3,0,2075.0,140,7
1777487016,43,29.58,7.92,63.00,49.83,63.00,11.87,36,2,0,2075.0,140,7
1777487017,43,31.55,14.46,94.87,55.75,94.87,13.49,35,3,0,2075.0,140,7
1777487018,43,29.03,9.71,59.12,51.50,59.12,11.66,35,3,0,2075.3,140,7
1777487019,43,33.97,15.75,118.54,75.46,118.54,19.21,37,4,1,2076.0,140,7
1777487020,43,31.60,10.50,140.50,53.21,140.50,19.81,37,3,1,2076.0,140,7
1777487021,43,28.98,7.88,97.83,50.58,97.83,16.83,30,3,0,2076.0,140,7
1777487022,42,26.89,14.04,50.67,45.41,50.67,9.16,30,1,0,2076.0,140,7
1777487023,42,27.28,9.71,74.46,49.33,74.46,12.28,31,2,0,2077.0,140,7
1777487024,43,23.43,12.62,46.12,37.79,46.12,8.56,25,0,0,2077.0,140,7
1777487025,41,30.55,12.42,235.50,51.12,235.50,35.49,24,3,1,2077.0,140,7
1777487026,42,25.61,12.71,62.75,51.25,62.75,12.29,26,3,0,2077.0,140,7
1777487027,42,28.32,12.75,112.04,45.79,112.04,16.07,31,2,1,2077.7,140,7
1777487028,42,25.85,12.67,87.96,36.91,87.96,12.20,30,1,0,2078.0,140,7
1777487029,44,21.62,3.29,68.96,44.21,68.96,13.78,20,1,0,2078.0,140,7
1777487030,45,21.40,3.08,85.71,43.71,85.71,17.15,25,2,0,2078.0,140,7
1777487031,44,27.68,8.88,132.25,57.75,132.25,20.90,27,3,1,2078.4,140,7
1777487032,43,26.54,10.46,81.08,43.92,81.08,12.29,28,1,0,2079.0,140,7
1777487033,41,28.92,11.62,73.75,52.25,73.75,13.79,29,3,0,2079.0,140,7
1777487034,41,30.82,12.38,108.29,57.33,108.29,18.44,29,5,1,2079.0,140,7
1777487035,43,27.42,12.96,122.00,47.96,122.00,18.25,26,2,1,2079.1,140,7
1777487036,43,24.59,7.83,47.62,43.04,47.62,10.03,27,0,0,2080.0,140,7
1777487037,42,25.17,11.92,59.67,38.25,59.67,9.98,29,2,0,2080.0,140,7
1777487038,43,30.00,11.04,52.96,48.29,52.96,12.21,29,2,0,2080.0,140,7
1777487039,43,28.90,13.42,56.75,44.54,56.75,9.02,35,1,0,2080.0,140,7
1777487040,42,28.58,12.29,167.12,47.08,167.12,24.03,25,2,1,2080.8,140,7
1777487041,42,22.83,9.50,39.37,37.83,39.37,7.76,24,0,0,2081.0,140,7
1777487042,43,24.02,11.29,45.46,40.75,45.46,9.57,25,0,0,2081.0,140,7
1777487043,42,23.99,7.67,60.96,46.96,60.96,10.89,23,1,0,2081.0,140,7
1777487044,41,26.99,8.46,61.79,49.92,61.79,12.22,28,2,0,2081.5,140,7
1777487045,43,20.97,6.42,53.75,39.00,53.75,9.26,22,1,0,2082.0,140,7
1777487046,41,23.66,7.83,46.54,38.33,46.54,9.28,24,0,0,2082.0,140,7
1777487047,43,28.36,10.17,173.25,39.21,173.25,23.83,31,1,1,2082.0,140,7
1777487048,42,25.89,9.79,108.71,44.79,108.71,16.29,25,1,1,2082.2,140,7
1777487049,43,25.60,9.21,75.04,44.62,75.04,12.33,29,2,0,2083.0,140,7
1777487050,43,27.97,10.21,136.29,48.71,136.29,23.20,24,2,2,2083.0,140,7
1777487051,43,26.68,12.25,93.75,65.83,93.75,16.08,26,3,0,2083.0,140,7
1777487052,42,25.61,11.42,44.75,41.79,44.75,8.90,33,0,0,2083.0,140,7
1777487053,44,25.44,12.54,89.92,41.92,89.92,13.07,31,1,0,2083.9,140,7
1777487054,43,35.22,13.33,123.08,51.17,123.08,20.52,38,4,2,2084.0,140,7
1777487055,42,34.13,10.29,105.00,77.42,105.00,20.57,34,6,1,2084.0,140,7
1777487056,42,30.36,13.04,162.25,46.08,162.25,22.34,33,2,1,2084.0,140,7
